,BTC,DOGE,FTC,IXC,LTC,MEC,NMC,NVC,NXT,OMNI,PPC,XPM,XRP
2015-11-29,371.29,0.00013000000000000002,0.003779,0.020631,3.67,0.017483000000000002,0.48493500000000006,0.976993,0.006056000000000001,2.3,0.46296099999999996,0.070207,0.004299
2015-11-30,377.32,0.000128,0.003776,0.02086,3.62,0.017544,0.47983100000000006,0.952197,0.006045,2.23,0.457545,0.06702999999999999,0.004201
2015-12-01,362.49,0.000127,0.003732,0.020063,3.43,0.01965,0.45260100000000003,0.89679,0.006055,2.04,0.40889000000000003,0.079386,0.00409
2015-12-02,359.19,0.00013000000000000002,0.0037799999999999995,0.020397,3.34,0.017884999999999998,0.42341999999999996,0.8944850000000001,0.005947999999999999,2.02,0.402407,0.07041900000000001,0.004173
2015-12-03,361.05,0.000129,0.003699,0.01856,3.38,0.019115,0.428367,0.930366,0.005954,2.4,0.403169,0.069605,0.004262
2015-12-04,363.18,0.000129,0.0036630000000000005,0.019208000000000003,3.36,0.01873,0.43631800000000004,0.918075,0.006171,2.24,0.405915,0.06650700000000001,0.0047539999999999995
2015-12-05,388.95,0.00013000000000000002,0.003948,0.020729,3.52,0.020738,0.44609399999999994,0.9468270000000001,0.006357,2.17,0.413879,0.069453,0.005301
2015-12-06,388.78,0.000128,0.003914,0.021032,3.47,0.018872,0.42085600000000006,0.946284,0.006437999999999999,2.07,0.413941,0.068485,0.005344
2015-12-07,395.54,0.000133,0.0038090000000000003,0.020513,3.65,0.019659,0.434472,0.929192,0.006249,2.29,0.420367,0.069608,0.00556
2015-12-08,415.56,0.000136,0.004103,0.021991,3.69,0.019588,0.449817,0.945825,0.006568000000000001,2.09,0.43748400000000004,0.06936200000000001,0.006775
2015-12-09,417.56,0.00014199999999999998,0.004044,0.021598,3.67,0.019152000000000002,0.452171,0.9208790000000001,0.007006999999999999,2.13,0.42226899999999995,0.07088,0.008523000000000001
2015-12-10,415.48,0.000139,0.004063000000000001,0.023496,3.66,0.019504,0.45435299999999995,0.927365,0.006592,2.14,0.42006899999999997,0.073425,0.008444
2015-12-11,451.94,0.00015,0.0044009999999999995,0.022975,3.84,0.020589,0.465631,0.9564940000000001,0.0069370000000000005,1.93,0.43658100000000005,0.07672899999999999,0.008440999999999999
2015-12-12,435.0,0.00014199999999999998,0.003973,0.022177000000000002,3.61,0.019287000000000002,0.46188599999999996,0.936485,0.006697,2.07,0.436446,0.07294199999999999,0.008536
2015-12-13,433.76,0.000143,0.0041670000000000006,0.021374,3.63,0.019804,0.46278500000000006,0.940507,0.006431,1.92,0.42439399999999994,0.074818,0.008779
2015-12-14,444.18,0.000145,0.004364,0.018155,3.61,0.020224000000000002,0.45955,0.956672,0.006224,1.96,0.44945,0.07531399999999999,0.007614
2015-12-15,465.32,0.00015,0.004549,0.014003,3.83,0.021450999999999998,0.46201800000000004,0.942157,0.006509999999999999,1.85,0.45320699999999997,0.074375,0.006684000000000001
2015-12-16,454.93,0.00015,0.004084,0.021488,3.7,0.020944,0.45938500000000004,0.8823469999999999,0.006409999999999999,2.01,0.46199399999999996,0.073263,0.006755
2015-12-17,456.08,0.000155,0.004288,0.022678999999999998,3.74,0.020538,0.44117799999999996,1.0,0.0064849999999999994,2.0,0.44847299999999996,0.073102,0.006693999999999999
2015-12-19,462.32,0.000153,0.004313,0.023107,3.72,0.020637,0.512575,0.957498,0.0065829999999999994,1.88,0.463891,0.07296699999999999,0.006291
2015-12-20,442.68,0.000143,0.004107,0.022671,3.54,0.019007,0.44648699999999997,0.9141469999999999,0.0063030000000000004,1.87,0.420308,0.074263,0.006235
2015-12-21,438.64,0.000143,0.0044670000000000005,0.024117,3.46,0.018631,0.42335900000000004,0.89945,0.006072999999999999,1.83,0.42636499999999994,0.068718,0.006268999999999999
2015-12-22,436.57,0.00014199999999999998,0.004308,0.02416,3.42,0.018436,0.42418900000000004,0.839131,0.006097,1.84,0.405075,0.066863,0.006193
2015-12-23,442.4,0.000147,0.004141,0.028305,3.58,0.019271,0.430287,0.9128350000000001,0.0060539999999999995,1.86,0.420468,0.07374299999999999,0.006021
2015-12-24,454.98,0.000147,0.004305,0.030031,3.64,0.019399,0.44581800000000005,0.9290790000000001,0.006444,2.5,0.427853,0.07177,0.005971
2015-12-25,455.65,0.000147,0.004222,0.031058,3.62,0.019361,0.458564,0.9713459999999999,0.006520999999999999,2.42,0.435382,0.070787,0.006487000000000001
2015-12-26,417.27,0.000139,0.00391,0.031298,3.42,0.017457,0.407265,0.890476,0.006232,2.21,0.40563899999999997,0.067346,0.006174
2015-12-27,422.82,0.000145,0.004069,0.031772,3.48,0.01795,0.41860699999999995,0.9090450000000001,0.006436,2.43,0.43172,0.068185,0.006343
2015-12-28,422.28,0.000139,0.003737,0.033252,3.47,0.01845,0.45794399999999996,0.871309,0.006664,2.62,0.416555,0.067959,0.00634
2015-12-29,432.98,0.000155,0.004145,0.037913999999999996,3.5,0.018086,0.43831000000000003,0.900516,0.00689,2.26,0.422054,0.064605,0.0062640000000000005
2015-12-30,426.62,0.000153,0.003942,0.036708,3.46,0.017821,0.433283,0.895093,0.006788,2.23,0.429461,0.06588,0.006182
2015-12-31,430.57,0.000151,0.003622,0.044673000000000004,3.48,0.017432,0.43153400000000003,0.8774879999999999,0.006723000000000001,4.67,0.423658,0.072545,0.00604
2016-01-01,434.33,0.000154,0.003715,0.049054,3.51,0.018090000000000002,0.453751,0.918141,0.006678,2.78,0.415725,0.065492,0.005954999999999999
2016-01-02,433.44,0.000151,0.003822,0.052074,3.5,0.018256,0.42002799999999996,0.908344,0.007198,2.17,0.424858,0.06729,0.006065
2016-01-03,430.01,0.000146,0.003933,0.053314999999999994,3.48,0.01635,0.45693599999999995,0.922916,0.006864,2.19,0.426281,0.069961,0.006017
2016-01-04,433.09,0.000144,0.0035979999999999996,0.061562,3.5,0.017953999999999998,0.43493699999999996,0.898531,0.006644,2.17,0.42187399999999997,0.069748,0.005958
2016-01-05,431.96,0.00013700000000000002,0.003043,0.055883,3.47,0.022852,0.41148199999999996,0.8873719999999999,0.006406,2.25,0.407931,0.062644,0.006044
2016-03-18,409.55,0.00020899999999999998,0.008869,0.016385,3.17,0.022144999999999998,0.45018100000000005,0.8890290000000001,0.007834,2.68,0.46635600000000005,0.080601,0.008119
2016-03-19,410.44,0.00022,0.009274,0.036741,3.18,0.021682,0.44928,0.895058,0.007867,2.53,0.465577,0.082101,0.008015999999999999
2016-03-20,413.76,0.00021400000000000002,0.010674,0.024865,3.21,0.021474,0.444704,0.889856,0.008226,2.45,0.462563,0.084139,0.00796
2016-03-21,413.31,0.000212,0.010209999999999999,0.008336,3.2,0.022165,0.43780600000000003,0.8906930000000001,0.008192,2.36,0.455754,0.083673,0.008047
2016-03-22,418.09,0.000217,0.011420999999999999,0.029282,3.23,0.023556999999999998,0.492771,0.8962479999999999,0.008341,2.59,0.473865,0.08505399999999999,0.00811
2016-03-23,418.04,0.000212,0.01179,0.029274,3.24,0.023132,0.498331,0.898166,0.008624,2.42,0.472526,0.083733,0.008331999999999999
2016-03-26,417.95,0.000213,0.010089,0.012537999999999999,3.23,0.023327,0.46498,0.8638709999999999,0.007962,2.04,0.46698500000000004,0.08227999999999999,0.008066
2016-03-27,426.77,0.00021600000000000002,0.009326000000000001,0.012911,3.3,0.023266,0.474704,0.8862209999999999,0.007826000000000001,2.17,0.47535900000000003,0.094536,0.008029000000000001
2016-03-28,424.23,0.000215,0.010247,0.01707,3.26,0.023132,0.465322,0.866609,0.008234,2.23,0.470512,0.091598,0.007564
2016-03-29,416.52,0.000254,0.009653,0.016691,3.23,0.022981,0.449855,0.8628549999999999,0.008153,2.19,0.46093500000000004,0.099413,0.007566
2016-03-30,414.82,0.000234,0.008859,0.020850999999999998,3.22,0.023274,0.452338,0.855035,0.007975,2.21,0.45755100000000004,0.092043,0.007331999999999999
2016-03-31,416.73,0.000233,0.008569,0.020983,3.26,0.023193000000000002,0.45241899999999996,0.8599549999999999,0.008184,2.34,0.45083900000000005,0.089937,0.007391
2016-04-01,417.96,0.00022400000000000002,0.009365,0.020891,3.24,0.021788,0.44440799999999997,0.858324,0.007921,2.26,0.44818,0.08608500000000001,0.007418000000000001
2016-04-02,420.87,0.000226,0.008948000000000001,0.004301,3.26,0.02249,0.449146,0.839309,0.008251999999999999,2.23,0.46208699999999997,0.087372,0.007501000000000001
2016-04-03,420.9,0.000221,0.008478,0.021043,3.26,0.021659,0.44887,0.827842,0.008151,2.63,0.453938,0.079736,0.007503
2016-04-04,421.44,0.00022,0.008504000000000001,0.016859,3.25,0.020863,0.44718199999999997,0.8111119999999999,0.00837,3.2,0.455705,0.086012,0.007490999999999999
2016-04-05,424.03,0.00021400000000000002,0.007679999999999999,0.019528999999999998,3.25,0.02097,0.447895,0.848375,0.008236,2.76,0.45507600000000004,0.08444299999999999,0.007474
2016-04-06,423.41,0.00021600000000000002,0.008121,0.01693,3.26,0.020368999999999998,0.44688900000000004,0.8498950000000001,0.008104,2.67,0.455608,0.083716,0.0072959999999999995
2016-04-07,422.74,0.000212,0.007861,0.016927,3.25,0.019423,0.440605,0.829656,0.008055,2.15,0.440485,0.08304299999999999,0.006875
2016-04-09,419.41,0.00020800000000000001,0.007429000000000001,0.015934999999999998,3.22,0.017648,0.4311,0.806775,0.0078060000000000004,2.18,0.429708,0.083221,0.006288
2016-04-10,421.56,0.000204,0.007097,0.01686,3.23,0.017656,0.42705,0.787065,0.007518,1.79,0.42139799999999994,0.080901,0.005937
2016-04-11,422.48,0.00021400000000000002,0.006682,0.025018000000000002,3.24,0.01824,0.425562,0.784112,0.007595,1.94,0.421041,0.08317999999999999,0.0060479999999999996
2016-04-12,425.19,0.000229,0.0061340000000000006,0.042644,3.26,0.019224,0.423674,0.8174779999999999,0.007359999999999999,2.07,0.420609,0.082798,0.0058850000000000005
2016-04-13,423.73,0.000234,0.006182,0.03451,3.24,0.018479,0.42085900000000004,0.767291,0.006886,2.09,0.40665500000000004,0.08321,0.005695
2016-04-14,424.28,0.00022999999999999998,0.007451999999999999,0.046653,3.24,0.018561,0.417864,0.749019,0.007011,1.89,0.42799,0.084731,0.006289
2016-04-15,429.71,0.000233,0.006915,0.044844999999999996,3.28,0.019045,0.42974399999999996,0.716679,0.007049,1.96,0.434454,0.083098,0.006423999999999999
2016-04-16,430.57,0.00022999999999999998,0.007996,0.028838,3.27,0.018512999999999998,0.43988299999999997,0.715619,0.006963,1.85,0.436246,0.085271,0.006509999999999999
2016-04-17,427.4,0.000226,0.010778,0.024095,3.26,0.018577,0.43044099999999996,0.717043,0.006940999999999999,1.96,0.42603,0.082978,0.006499
2016-04-18,428.59,0.000225,0.021157,0.030001,3.24,0.018915,0.42408999999999997,0.730734,0.007166,1.97,0.42332299999999995,0.084316,0.006987
2016-04-19,435.51,0.00022200000000000003,0.020325,0.0233,3.29,0.019299,0.43894099999999997,0.726996,0.007318000000000001,2.03,0.432037,0.083118,0.007118000000000001
2016-04-20,441.39,0.000226,0.031011,0.017456,3.28,0.01932,0.43159,0.741635,0.007279000000000001,1.83,0.416817,0.0834,0.007244
2016-04-21,449.42,0.000226,0.026074,0.020138,3.35,0.020022,0.42649899999999996,0.743626,0.007091,1.81,0.42191599999999996,0.085035,0.0074329999999999995
2016-04-22,445.74,0.00022400000000000002,0.033624,0.018279,3.32,0.02037,0.425558,0.735053,0.006986,1.74,0.417508,0.08454500000000001,0.0072840000000000005
2016-04-23,450.28,0.00022400000000000002,0.049518,0.011096,3.33,0.019769,0.423871,0.754255,0.007076000000000001,2.12,0.41752399999999995,0.084246,0.007345999999999999
2016-04-24,458.55,0.000227,0.065501,0.01785,3.63,0.020353,0.45399399999999995,0.8284389999999999,0.007063,1.9,0.441698,0.084391,0.0072510000000000005
2016-04-25,461.43,0.000227,0.068208,0.028045999999999998,3.81,0.020843,0.46606899999999996,0.9441209999999999,0.007156999999999999,1.85,0.462913,0.085918,0.0072829999999999995
2016-04-26,466.09,0.00022999999999999998,0.033708999999999996,0.036433,4.05,0.020242,0.463341,0.9318190000000001,0.00698,1.87,0.46938,0.088274,0.007095000000000001
2016-04-27,444.69,0.00022400000000000002,0.031398,0.031089,3.89,0.0195,0.44823100000000005,0.839532,0.006895999999999999,1.78,0.45060600000000006,0.085656,0.006725
2016-04-28,449.01,0.00022799999999999999,0.03331,0.031965,3.79,0.018811,0.44895100000000004,0.850266,0.006802,1.87,0.448708,0.08465,0.006686
2016-04-29,455.1,0.000226,0.037472000000000005,0.012359,3.81,0.020131,0.449113,0.8342209999999999,0.007118000000000001,2.02,0.44483,0.088075,0.006759
2016-04-30,448.32,0.000226,0.035733,0.026586000000000002,3.66,0.019086000000000002,0.428997,0.808296,0.006998999999999999,1.74,0.432618,0.085172,0.006812
2016-05-01,451.88,0.000226,0.034899,0.022612,3.71,0.019062,0.42618999999999996,0.809888,0.006944,1.73,0.42933599999999994,0.085991,0.006790999999999999
2016-05-02,444.67,0.000229,0.029164,0.0303,3.68,0.018772,0.425054,0.7631220000000001,0.0067989999999999995,1.66,0.421932,0.08241799999999999,0.006714
2016-05-03,450.3,0.00022799999999999999,0.028877,0.024134,3.74,0.018185,0.424129,0.771763,0.006915999999999999,1.79,0.426976,0.08277799999999999,0.00656
2016-05-04,446.72,0.000225,0.029299000000000002,0.029930000000000002,3.75,0.018307,0.41935600000000006,0.781278,0.0068390000000000005,1.61,0.41856099999999996,0.08024400000000001,0.006323
2016-05-05,447.98,0.000221,0.030277999999999996,0.030463,3.71,0.017728,0.419796,0.778105,0.006770999999999999,1.54,0.41969700000000004,0.079167,0.006193
2016-05-06,459.6,0.000225,0.031674,0.034651999999999995,3.82,0.018894,0.434064,0.795246,0.006867,1.33,0.42621800000000004,0.079703,0.006399
2016-05-07,458.54,0.000223,0.040441000000000005,0.032471,3.95,0.017832,0.43237200000000003,0.8503040000000001,0.006755,1.33,0.43978999999999996,0.080193,0.006490000000000001
2016-05-08,458.55,0.00022200000000000003,0.036902,0.030722000000000003,3.94,0.019065000000000002,0.440673,0.8267209999999999,0.006751000000000001,1.47,0.438331,0.078559,0.006404000000000001
2016-05-09,460.48,0.00022400000000000002,0.030378,0.228969,4.06,0.019255,0.447484,0.8253450000000001,0.006673,1.52,0.43573500000000004,0.076806,0.006399
2016-05-10,450.89,0.00022,0.028883999999999996,0.028718,3.82,0.019277000000000002,0.428043,0.817839,0.006534000000000001,1.49,0.417533,0.076222,0.006272
2016-05-11,452.73,0.00022400000000000002,0.028357999999999998,0.030779,3.88,0.018899000000000003,0.41297700000000004,0.784184,0.006532,1.79,0.413955,0.07257100000000001,0.006189
2016-05-12,454.77,0.00023500000000000002,0.026744,0.031989,3.86,0.018533,0.42456499999999997,0.8338530000000001,0.006569,1.51,0.405448,0.071328,0.006167
2016-05-13,455.67,0.000236,0.02423,0.02998,3.93,0.018211,0.422019,0.843982,0.0063549999999999995,1.51,0.409344,0.069012,0.006109000000000001
2016-05-14,455.67,0.000231,0.025313,0.02097,4.01,0.017884999999999998,0.419914,0.8704270000000001,0.006426,1.43,0.40581799999999996,0.069925,0.006072999999999999
2016-05-15,457.57,0.000231,0.022984,0.027573,4.06,0.018008,0.42458500000000005,0.844118,0.006308,1.71,0.408484,0.070281,0.0060609999999999995
2016-05-16,454.16,0.000229,0.019549,0.028988,4.01,0.018132,0.42399,0.827521,0.006257,1.25,0.419634,0.07261799999999999,0.006022
2016-05-17,453.78,0.000226,0.018411,0.027502,3.98,0.017912,0.37109899999999996,0.777965,0.006253,1.54,0.374215,0.070464,0.006023
2016-05-18,454.62,0.00022799999999999999,0.018019,0.027305,4.0,0.017592,0.386803,0.768137,0.006458,1.38,0.384683,0.071395,0.006028
2016-05-19,438.71,0.000225,0.01842,0.025445,3.83,0.017762,0.34922800000000004,0.69452,0.006233,1.55,0.35966,0.06970900000000001,0.006032
2016-05-20,442.68,0.00022799999999999999,0.021453,0.028758999999999996,3.88,0.017613999999999998,0.353283,0.7396510000000001,0.006111999999999999,1.73,0.355433,0.067987,0.006084
2016-05-21,443.19,0.000226,0.018591999999999997,0.015427000000000001,3.95,0.017836,0.353087,0.7196670000000001,0.006138,1.56,0.34877800000000003,0.069385,0.00599
2016-05-22,439.32,0.00022400000000000002,0.017485,0.015364,3.93,0.017781,0.357025,0.738247,0.006005,1.55,0.35397399999999996,0.068738,0.005936
2016-05-23,444.15,0.000225,0.015444999999999999,0.023046,3.97,0.016637,0.359906,0.733739,0.006876999999999999,1.63,0.35935300000000003,0.06690800000000001,0.005909
2016-05-24,445.98,0.00022400000000000002,0.014821,0.022463999999999998,3.95,0.017041999999999998,0.355779,0.733997,0.006773,1.66,0.359274,0.068259,0.005961999999999999
2016-05-25,449.6,0.00022400000000000002,0.014235,0.034713,4.05,0.017281,0.35347399999999995,0.755545,0.0061600000000000005,1.59,0.34929099999999996,0.066572,0.005756
2016-05-26,453.38,0.00022799999999999999,0.013519,0.04875,4.08,0.017481,0.346923,0.74556,0.006059,1.61,0.342458,0.065962,0.0056689999999999996
2016-05-27,473.46,0.00022999999999999998,0.013571000000000001,0.065415,4.5,0.018285,0.360774,0.783267,0.006291,1.58,0.36811900000000003,0.07245700000000001,0.005679
2016-05-28,530.04,0.00023700000000000001,0.013449000000000001,0.037547000000000004,4.7,0.019809,0.362833,0.7833720000000001,0.006121,1.65,0.380445,0.078804,0.005682
2016-05-29,526.23,0.00023799999999999998,0.011275,0.032588,4.61,0.019424,0.361888,0.751814,0.006684999999999999,1.61,0.386436,0.074382,0.0056619999999999995
2016-05-30,533.86,0.00023799999999999998,0.017124,0.031157,4.67,0.019074,0.360676,0.720828,0.00627,1.59,0.369372,0.074527,0.005748
2016-05-31,531.39,0.000231,0.017277,0.039743,4.65,0.018203999999999998,0.35183200000000003,0.72816,0.0065569999999999995,1.54,0.35904200000000003,0.071384,0.005706
2016-06-01,536.92,0.000234,0.015736,0.053248000000000004,4.74,0.018050999999999998,0.356375,0.733433,0.0067870000000000005,1.36,0.357612,0.072922,0.005809
2016-06-02,537.97,0.00022999999999999998,0.018212,0.030182,4.72,0.018613,0.350642,0.720334,0.007264,1.51,0.359568,0.060441999999999996,0.005765999999999999
2016-06-03,569.19,0.00023799999999999998,0.016236,0.04353,4.86,0.018504,0.360799,0.736589,0.007079,1.52,0.36792199999999997,0.074437,0.005827000000000001
2016-06-04,572.73,0.00023700000000000001,0.013581000000000001,0.048831,4.81,0.018861000000000003,0.36324,0.738444,0.007187000000000001,1.81,0.367751,0.075653,0.0057799999999999995
2016-06-05,574.98,0.00023700000000000001,0.012773,0.045999,4.81,0.019427,0.359324,0.7369600000000001,0.007203,1.44,0.362626,0.072983,0.005796
2016-06-06,585.54,0.000236,0.012415,0.040984,4.96,0.017901,0.386875,0.779414,0.0071849999999999995,1.64,0.384135,0.069384,0.005769
2016-06-07,576.6,0.00023999999999999998,0.01266,0.055762,4.77,0.017914,0.367962,0.752214,0.007102,1.66,0.368019,0.07170800000000001,0.0057799999999999995
2016-06-08,581.65,0.000246,0.012974000000000001,0.024436000000000003,4.75,0.018376,0.380682,0.7274470000000001,0.0070030000000000005,1.64,0.371766,0.069717,0.00577
2016-06-09,574.63,0.000265,0.012727,0.044643,4.69,0.018255,0.37015,0.747414,0.006958,1.6,0.37646199999999996,0.07130299999999999,0.005788000000000001
2016-06-10,577.47,0.00026000000000000003,0.011909999999999999,0.043121,4.84,0.018317,0.371076,0.740509,0.007376000000000001,1.59,0.376488,0.071552,0.005736
2016-06-11,606.73,0.00025299999999999997,0.011899,0.035144999999999996,5.01,0.018529,0.374835,0.7499060000000001,0.007356999999999999,1.7,0.37406500000000004,0.071551,0.005765999999999999
2016-06-12,672.78,0.00027,0.01127,0.058945000000000004,5.33,0.020809,0.381868,0.760383,0.007756999999999999,1.7,0.38871300000000003,0.079106,0.005852
2016-06-13,704.38,0.000298,0.012265,0.055761,5.29,0.020742,0.397727,0.772647,0.007162000000000001,1.72,0.394295,0.07739,0.005824
2016-06-14,685.56,0.00032,0.023478,0.05928099999999999,5.2,0.02106,0.377449,0.759057,0.007821999999999999,1.71,0.37402399999999997,0.083214,0.007104999999999999
2016-06-15,694.47,0.00031299999999999996,0.031141000000000002,0.06361,5.24,0.020759,0.379452,0.754499,0.007898,1.98,0.39463000000000004,0.078294,0.006887000000000001
2016-06-16,766.31,0.000335,0.056558000000000004,0.045969,5.66,0.024069,0.40429299999999996,0.754487,0.008036,1.95,0.395814,0.084324,0.0066760000000000005
2016-06-17,748.91,0.000321,0.065992,0.053009,5.59,0.022799,0.387261,0.750733,0.008101,1.68,0.400337,0.086275,0.006693000000000001
2016-06-18,756.23,0.000324,0.042207999999999996,0.052211,5.56,0.025588,0.44883900000000004,0.750115,0.008558,1.6,0.453773,0.10763800000000001,0.0066040000000000005
2016-06-19,763.78,0.000338,0.043884,0.051910000000000005,5.59,0.025992,0.46581300000000003,0.783831,0.009759,1.66,0.47097100000000003,0.107681,0.006813
2016-06-20,737.23,0.000323,0.042637,0.056634000000000004,5.29,0.023271,0.419,0.7611479999999999,0.011795,1.53,0.42459600000000003,0.097207,0.006626000000000001
